MM Long;MM Short;Product status;ID MAKE;MAKE;CROSS REFERENCE
062900071304;UC53A;Normal (60);00084;OPEL;44 09 469
062900071304;UC53A;Normal (60);00084;OPEL;44 16 912
062900071304;UC53A;Normal (60);00084;OPEL;4409469
062900071304;UC53A;Normal (60);00084;OPEL;9110724
062900071304;UC53A;Normal (60);00084;OPEL;91158701
062900071304;UC53A;Normal (60);00084;OPEL;93 189 648
062900071304;UC53A;Normal (60);00084;OPEL;93189648
062900071304;UC53A;Normal (60);00084;OPEL;93196922
062900071304;UC53A;Normal (60);00084;OPEL;95 508 494
062900071304;UC53A;Normal (60);00084;OPEL;95508494
062900071304;UC53A;Normal (60);00093;RENAULT;110652457R
062900071304;UC53A;Normal (60);00093;RENAULT;7700111323
062900071304;UC53A;Normal (60);00093;RENAULT;7701069730
062900071304;UC53A;Normal (60);00093;RENAULT;82 00 464 077
062900071304;UC53A;Normal (60);00093;RENAULT;8200434855
062900071304;UC53A;Normal (60);00093;RENAULT;8200464077
062900071304;UC53A;Normal (60);00093;RENAULT;8200490950
062900071304;UC53A;Normal (60);00093;RENAULT;8550503002
062900071304;UC53A;Normal (60);00093;RENAULT;8671004583
062900071304;UC53A;Normal (60);00093;RENAULT;8671004853
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-67JG0-000
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-84A00
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-84A00-000
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-84A00-LCP
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-84A51
062900071304;UC53A;Normal (60);00109;SUZUKI;18550-8A50-000
062900071304;UC53A;Normal (60);00109;SUZUKI;18550DG005A00
062900071304;UC53A;Normal (60);00120;VOLVO;30756065
062900071304;UC53A;Normal (60);00120;VOLVO;30883828
062900071304;UC53A;Normal (60);00120;VOLVO;31355009
062900072304;UC55A;Normal (60);00036;FORD;5023129
062900072304;UC55A;Normal (60);00036;FORD;EZD 18
062900072304;UC55A;Normal (60);00036;FORD;EZD.18
062900072304;UC55A;Normal (60);00036;FORD;EZD.U
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710 42010
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710 42020
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710 42021
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710 42060
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710 42550
062900072304;UC55A;Normal (60);00183;HYUNDAI;36710-42000
062900072304;UC55A;Normal (60);00184;KIA;36710 42020
062900072304;UC55A;Normal (60);00184;KIA;36710 42021
062900072304;UC55A;Normal (60);00184;KIA;36710 42060
062900072304;UC55A;Normal (60);00077;MITSUBISHI;MD050212
062900072304;UC55A;Normal (60);00077;MITSUBISHI;MD070194
062900072304;UC55A;Normal (60);00077;MITSUBISHI;MD077167
062900074304;UC56A;Normal (60);00183;HYUNDAI;367102A100
062900074304;UC56A;Normal (60);00183;HYUNDAI;36710-2A100
062900074304;UC56A;Normal (60);00183;HYUNDAI;36710-2A200
062900074304;UC56A;Normal (60);00183;HYUNDAI;S367102A100
062900074304;UC56A;Normal (60);00183;HYUNDAI;S367102A200
062900074304;UC56A;Normal (60);00184;KIA;36710-2A100
062900074304;UC56A;Normal (60);00184;KIA;367102A200
062900074304;UC56A;Normal (60);00184;KIA;36710-2A200
062900074304;UC56A;Normal (60);00184;KIA;S367102A200
062900075304;UC57A;Normal (60);00753;GENERAL MOTORS;97127646
062900075304;UC57A;Normal (60);00753;GENERAL MOTORS;97357290
062900075304;UC57A;Normal (60);00084;OPEL;1214028
062900075304;UC57A;Normal (60);00084;OPEL;1214036
062900075304;UC57A;Normal (60);00084;OPEL;5954839
062900075304;UC57A;Normal (60);00084;OPEL;95508492
062900075304;UC57A;Normal (60);00084;OPEL;97 357 290
062900075304;UC57A;Normal (60);00084;OPEL;97127646
062900075304;UC57A;Normal (60);00084;OPEL;97357290
062900075304;UC57A;Normal (60);00093;RENAULT;7701052949
062900075304;UC57A;Normal (60);00093;RENAULT;7701057806
062900075304;UC57A;Normal (60);00099;SAAB;05954839
062900075304;UC57A;Normal (60);00099;SAAB;97357290
062900076304;UC58A;Normal (60);00138;CHEVROLET;8972108182
062900076304;UC58A;Normal (60);00045;HONDA;12291PLZD00
062900076304;UC58A;Normal (60);00045;HONDA;12291-PLZ-D00
062900076304;UC58A;Normal (60);00045;HONDA;12291PLZD10
062900076304;UC58A;Normal (60);00054;ISUZU;8-97210-818-2
062900076304;UC58A;Normal (60);00054;ISUZU;8-97210818-2
062900076304;UC58A;Normal (60);00054;ISUZU;8-97389905-0
062900076304;UC58A;Normal (60);00054;ISUZU;97210818
062900076304;UC58A;Normal (60);00054;ISUZU;97389905
062900076304;UC58A;Normal (60);00084;OPEL;12 14 063
062900076304;UC58A;Normal (60);00084;OPEL;1214035
062900076304;UC58A;Normal (60);00084;OPEL;1214062
062900076304;UC58A;Normal (60);00084;OPEL;1214063
062900076304;UC58A;Normal (60);00084;OPEL;1214096
062900076304;UC58A;Normal (60);00084;OPEL;1214301
062900076304;UC58A;Normal (60);00084;OPEL;55588475
062900076304;UC58A;Normal (60);00084;OPEL;8972 108 182
062900076304;UC58A;Normal (60);00084;OPEL;97210818
062900076304;UC58A;Normal (60);00084;OPEL;97358626
062900076304;UC58A;Normal (60);00084;OPEL;97389905
062900076304;UC58A;Normal (60);00117;VAUXHALL;55588475
062900076304;UC58A;Normal (60);00117;VAUXHALL;93187927
062900076304;UC58A;Normal (60);00117;VAUXHALL;97210818
062900076304;UC58A;Normal (60);00117;VAUXHALL;97358626
062900076304;UC58A;Normal (60);00117;VAUXHALL;97389905
062900077304;UC59A;Normal (60);00036;FORD;4025139
062900077304;UC59A;Normal (60);00036;FORD;5023133
062900077304;UC59A;Normal (60);00072;MAZDA;1353-18140
062900077304;UC59A;Normal (60);00072;MAZDA;1353-18140A
062900077304;UC59A;Normal (60);00072;MAZDA;S201-18140
062900077304;UC59A;Normal (60);00072;MAZDA;S501-18140
062900077304;UC59A;Normal (60);00072;MAZDA;S501-18140A
062900078304;UC60A;Normal (60);00016;BMW;12 23 7 788 957
062900078304;UC60A;Normal (60);00016;BMW;12.23.7.788.957
062900078304;UC60A;Normal (60);00016;BMW;77 88 957
062900078304;UC60A;Normal (60);00016;BMW;77.88.9.57
062900085304;UC61A;Normal (60);00002;ALFA ROMEO;71735465
062900085304;UC61A;Normal (60);00005;AUDI;N  10579202
062900085304;UC61A;Normal (60);00036;FORD;1 690 048
062900085304;UC61A;Normal (60);00036;FORD;1207068
062900085304;UC61A;Normal (60);00036;FORD;1207069
062900085304;UC61A;Normal (60);00036;FORD;1517247
062900085304;UC61A;Normal (60);00036;FORD;1M2118B515AA
062900085304;UC61A;Normal (60);00036;FORD;1M21-18B515-AA
062900085304;UC61A;Normal (60);00036;FORD;1M2118B515BA
062900085304;UC61A;Normal (60);00036;FORD;1M21-18B515-BA
062900085304;UC61A;Normal (60);00036;FORD;95DD-6M090-AA
062900085304;UC61A;Normal (60);00882;JEEP;04 86 38 26
062900085304;UC61A;Normal (60);00882;JEEP;04 86 38 26 AA
062900085304;UC61A;Normal (60);00084;OPEL;12 14 427
062900085304;UC61A;Normal (60);00084;OPEL;93 186 027
062900085304;UC61A;Normal (60);00084;OPEL;93186027
062900085304;UC61A;Normal (60);00104;SEAT;N10579201
062900085304;UC61A;Normal (60);00104;SEAT;N10579202
062900085304;UC61A;Normal (60);00106;SKODA;N  10579202
062900085304;UC61A;Normal (60);00253;VAG;N 105 792 01
062900085304;UC61A;Normal (60);00253;VAG;N 105 792 02
062900085304;UC61A;Normal (60);00121;VW;N10579201
062900085304;UC61A;Normal (60);00121;VW;N10579202
062900092304;UC62A;Normal (60);00138;CHEVROLET;97080554
062900092304;UC62A;Normal (60);00753;GENERAL MOTORS;97080554
062900092304;UC62A;Normal (60);00054;ISUZU;8-9708-0554-0
062900092304;UC62A;Normal (60);00054;ISUZU;8-97080554-0
062900092304;UC62A;Normal (60);00084;OPEL;1214316
062900092304;UC62A;Normal (60);00084;OPEL;97080554
062900092304;UC62A;Normal (60);00117;VAUXHALL;1214316
062900092304;UC62A;Normal (60);00117;VAUXHALL;97080554
062900093304;UC63A;Normal (60);00036;FORD;GJ261 NI
062900093304;UC63A;Normal (60);00036;FORD;GJ261NI
062900093304;UC63A;Normal (60);00072;MAZDA;1N02-18-601
062900093304;UC63A;Normal (60);00080;NISSAN;11065-57J00
062900093304;UC63A;Normal (60);00080;NISSAN;1106557J9A
062900093304;UC63A;Normal (60);00080;NISSAN;11065-5C900
062900093304;UC63A;Normal (60);00080;NISSAN;110655C90A
062900093304;UC63A;Normal (60);00080;NISSAN;11065-5C90A
062900094304;UC64A;Phase out (62-61);00072;MAZDA;PN1118601
062900095304;UC65A;Normal (60);00036;FORD;GJ264 NI
062900095304;UC65A;Normal (60);00036;FORD;GJ264NI
062900095304;UC65A;Normal (60);00080;NISSAN;1106500QAD
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W202
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W204
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W20A
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W211
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W212
062900095304;UC65A;Normal (60);00080;NISSAN;11065-2W21A
062900095304;UC65A;Normal (60);00080;NISSAN;110652W25A
062900095304;UC65A;Normal (60);00080;NISSAN;110652W25B
062900095304;UC65A;Normal (60);00080;NISSAN;11065DB000
062900095304;UC65A;Normal (60);00080;NISSAN;11065MA70A
062900101304;UC66A;Normal (60);00077;MITSUBISHI;ME193890
062900101304;UC66A;Normal (60);00077;MITSUBISHI;ME203539
062900107304;UC67A;Normal (60);00084;OPEL;1214035
062900107304;UC67A;Normal (60);00084;OPEL;1214062
062900107304;UC67A;Normal (60);00084;OPEL;1214063
062900107304;UC67A;Normal (60);00084;OPEL;1214096
062900107304;UC67A;Normal (60);00084;OPEL;1214301
062900107304;UC67A;Normal (60);00117;VAUXHALL;97210818
062900124304;UC68A;Normal (60);00080;NISSAN;11065-0W801
062900124304;UC68A;Normal (60);00080;NISSAN;110650W80A
062900124304;UC68A;Normal (60);00080;NISSAN;1106565N00
062900124304;UC68A;Normal (60);00080;NISSAN;1106565N01
062900124304;UC68A;Normal (60);00080;NISSAN;1106565N0A
062900124304;UC68A;Normal (60);00080;NISSAN;11065-7F400
062900124304;UC68A;Normal (60);00080;NISSAN;110657F40A
062900124304;UC68A;Normal (60);00080;NISSAN;11065-7F40A
062900125304;UC69A;Normal (60);00111;TOYOTA;1985017010
062900125304;UC69A;Normal (60);00111;TOYOTA;1985048020
062900125304;UC69A;Normal (60);00111;TOYOTA;19850-58010
062900125304;UC69A;Normal (60);00111;TOYOTA;19850-68020
062900125304;UC69A;Normal (60);00111;TOYOTA;1985068020ND
062900126304;UC70A;Phase out (62-61);00021;CITROËN;5962 4L
062900126304;UC70A;Phase out (62-61);00045;HONDA;12291-P5T-G00
062900126304;UC70A;Phase out (62-61);00045;HONDA;12291P5TG02
062900126304;UC70A;Phase out (62-61);00088;PEUGEOT;5962 4L
062900126304;UC70A;Phase out (62-61);00093;RENAULT;7700100586
062900126304;UC70A;Phase out (62-61);00093;RENAULT;7700858208
062900126304;UC70A;Phase out (62-61);00093;RENAULT;7700860796
062900126304;UC70A;Phase out (62-61);00093;RENAULT;7700861906
062900126304;UC70A;Phase out (62-61);00095;ROVER;NCC100050
062900126304;UC70A;Phase out (62-61);00095;ROVER;NCC100050L
062900126304;UC70A;Phase out (62-61);00095;ROVER;NCC10050
062900128304;UC71A;Normal (60);00882;JEEP;68090 434AA
062900128304;UC71A;Normal (60);00882;JEEP;68090434AA
062900128304;UC71A;Normal (60);02144;VM;46 07 2012F
062900128304;UC71A;Normal (60);02144;VM;46 07 2017F
062900132304;UC72A;Normal (60);00077;MITSUBISHI;1820A022
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME 201632
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME 203754
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME 300970
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME200970
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME201632
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME201638
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME202785
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME203583
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME203754
062900132304;UC72A;Normal (60);00077;MITSUBISHI;ME300970
062900133304;UC73A;Phase out (62-61);00121;VW;062 905 061
062900133304;UC73A;Phase out (62-61);00121;VW;062905061
062900142304;UC76A;Normal (60);00080;NISSAN;11065-4P400
062900142304;UC76A;Normal (60);00080;NISSAN;11065-4P40A
062503901304;UC8A;Normal (60);00088;PEUGEOT;5962 4L
062503901304;UC8A;Normal (60);00093;RENAULT;77 00 100 586
062503901304;UC8A;Normal (60);00093;RENAULT;77 00 858 208
062503901304;UC8A;Normal (60);00093;RENAULT;77 00 860 796
062503901304;UC8A;Normal (60);00093;RENAULT;8671004893
062503901304;UC8A;Normal (60);00095;ROVER;NCC 1000 50
062503901304;UC8A;Normal (60);00095;ROVER;NNC 1000 50 L
062503901304;UC8A;Normal (60);00120;VOLVO;30862690
062583202304;UC9A;Normal (60);00021;CITROËN;5960 36
062583202304;UC9A;Normal (60);00753;GENERAL MOTORS;94 481 972
062583202304;UC9A;Normal (60);00054;ISUZU;8-94481-972-0
062583202304;UC9A;Normal (60);00054;ISUZU;8-94481972-0
062583202304;UC9A;Normal (60);00054;ISUZU;8-970440370
062583202304;UC9A;Normal (60);00054;ISUZU;8-97044-037-0
062583202304;UC9A;Normal (60);00054;ISUZU;8970440371
062583202304;UC9A;Normal (60);00054;ISUZU;8970440372
062583202304;UC9A;Normal (60);00084;OPEL;12 14 042
062583202304;UC9A;Normal (60);00084;OPEL;12 14 085
062583202304;UC9A;Normal (60);00084;OPEL;12 14 310
062583202304;UC9A;Normal (60);00084;OPEL;12 14 315
062583202304;UC9A;Normal (60);00084;OPEL;12 14 320
062583202304;UC9A;Normal (60);00084;OPEL;1214042
062583202304;UC9A;Normal (60);00084;OPEL;1214085
062583202304;UC9A;Normal (60);00084;OPEL;1214310
062583202304;UC9A;Normal (60);00084;OPEL;1214315
062583202304;UC9A;Normal (60);00084;OPEL;1214320
062583202304;UC9A;Normal (60);00084;OPEL;93183738
062583202304;UC9A;Normal (60);00084;OPEL;93183739
062583202304;UC9A;Normal (60);00084;OPEL;94387612
062583202304;UC9A;Normal (60);00084;OPEL;94481972
062583202304;UC9A;Normal (60);00084;OPEL;95508508
062583202304;UC9A;Normal (60);00084;OPEL;97044037
062583202304;UC9A;Normal (60);00084;OPEL;97080554
062583202304;UC9A;Normal (60);00088;PEUGEOT;5960 36
062583202304;UC9A;Normal (60);00088;PEUGEOT;596036
062583202304;UC9A;Normal (60);00117;VAUXHALL;94481972
805000000182;UEI0182;Phase In (00);00804;CITROËN/PEUGEOT;9801187080
805000000183;UEI0183;Phase In (00);00804;CITROËN/PEUGEOT;9813930180
805000000184;UEI0184;Phase In (00);00804;CITROËN/PEUGEOT;9802763880
805000000185;UEI0185;Phase In (00);00093;RENAULT;160728750R
805000000186;UEI0186;Phase In (00);00093;RENAULT;208995377R
805000000187;UEI0187;Phase In (00);00074;MERCEDES-BENZ;A0004900200
062582804304;UX11A;Normal (60);00021;CITROËN;1610429580
062582804304;UX11A;Normal (60);00021;CITROËN;5962.1W
062582804304;UX11A;Normal (60);00021;CITROËN;E161005
062582804304;UX11A;Normal (60);00139;DACIA;8671004849
062582804304;UX11A;Normal (60);00035;FIAT;46447610
062582804304;UX11A;Normal (60);00035;FIAT;71735459
062582804304;UX11A;Normal (60);00035;FIAT;71735460
062582804304;UX11A;Normal (60);00035;FIAT;7777837
062582804304;UX11A;Normal (60);00035;FIAT;98498630
062582804304;UX11A;Normal (60);00036;FORD;6163811
062582804304;UX11A;Normal (60);00036;FORD;7 088 988
062582804304;UX11A;Normal (60);00036;FORD;7088988
062582804304;UX11A;Normal (60);00036;FORD;89 FF 6M090 AA
062582804304;UX11A;Normal (60);00036;FORD;93FF6M090AA
062582804304;UX11A;Normal (60);00036;FORD;EZD.8
062582804304;UX11A;Normal (60);00753;GENERAL MOTORS;4403145
062582804304;UX11A;Normal (60);00753;GENERAL MOTORS;88 900 737
062582804304;UX11A;Normal (60);00753;GENERAL MOTORS;9111145
062582804304;UX11A;Normal (60);00055;IVECO;98459883
062582804304;UX11A;Normal (60);00084;OPEL;44 03 145
062582804304;UX11A;Normal (60);00084;OPEL;91 111 45
062582804304;UX11A;Normal (60);00088;PEUGEOT;5962.1F
062582804304;UX11A;Normal (60);00093;RENAULT;77 01 040 208
062582804304;UX11A;Normal (60);00093;RENAULT;77 01 414 081
062582804304;UX11A;Normal (60);00093;RENAULT;7701040208
062582804304;UX11A;Normal (60);00093;RENAULT;7701414081
154072442464;UX11KIT;Phase In (00);00660;BOMAG;008821335
154072442464;UX11KIT;Phase In (00);00716;CUMMINS;2880298
154072442464;UX11KIT;Phase In (00);00716;CUMMINS;2888182
154072442464;UX11KIT;Phase In (00);00716;CUMMINS;5303604
154072442464;UX11KIT;Phase In (00);00024;DAF;1847823
154072442464;UX11KIT;Phase In (00);00024;DAF;1927474
154072442464;UX11KIT;Phase In (00);00024;DAF;2014774
154072442464;UX11KIT;Phase In (00);02276;DEUTZ;02934690
154072442464;UX11KIT;Phase In (00);02276;DEUTZ;04601354
154072442464;UX11KIT;Phase In (00);02276;DEUTZ;04602317
154072442464;UX11KIT;Phase In (00);02276;DEUTZ;4601354
154072442464;UX11KIT;Phase In (00);02276;DEUTZ;4602317
154072442464;UX11KIT;Phase In (00);00054;ISUZU;8-98169403-0
154072442464;UX11KIT;Phase In (00);00054;ISUZU;8983507160
154072442464;UX11KIT;Phase In (00);00055;IVECO;500086593
154072442464;UX11KIT;Phase In (00);00055;IVECO;5801667204
154072442464;UX11KIT;Phase In (00);00055;IVECO;5802310802
154072442464;UX11KIT;Phase In (00);00755;JOHN DEERE;RE554498
154072442464;UX11KIT;Phase In (00);00067;MACK;21496421
154072442464;UX11KIT;Phase In (00);00067;MACK;21516231
154072442464;UX11KIT;Phase In (00);00080;NISSAN;20452-LC40A
154072442464;UX11KIT;Phase In (00);00080;NISSAN;21516516
154072442464;UX11KIT;Phase In (00);00093;RENAULT;7421574991
154072442464;UX11KIT;Phase In (00);00694;RENAULT TRUCKS;7485138439
154072442464;UX11KIT;Phase In (00);02931;SOLARIS;0120-302-811
154072442464;UX11KIT;Phase In (00);00120;VOLVO;21496419
154072442464;UX11KIT;Phase In (00);00120;VOLVO;21516229
154072442464;UX11KIT;Phase In (00);00120;VOLVO;23381562
062580704304;UX12A;Normal (60);00021;CITROËN;5962 1S
062580704304;UX12A;Normal (60);00021;CITROËN;5962.1S
062580704304;UX12A;Normal (60);00035;FIAT;98459883
062580704304;UX12A;Normal (60);00035;FIAT;98462491
062580704304;UX12A;Normal (60);00035;FIAT;98462492
062580704304;UX12A;Normal (60);00036;FORD;1590416
062580704304;UX12A;Normal (60);00036;FORD;1590417
062580704304;UX12A;Normal (60);00036;FORD;1649459
062580704304;UX12A;Normal (60);00036;FORD;6 075 812
062580704304;UX12A;Normal (60);00036;FORD;6 132 244
062580704304;UX12A;Normal (60);00036;FORD;6 132 246
062580704304;UX12A;Normal (60);00036;FORD;6075812
062580704304;UX12A;Normal (60);00036;FORD;6132244
062580704304;UX12A;Normal (60);00036;FORD;6132245
062580704304;UX12A;Normal (60);00036;FORD;6132246
062580704304;UX12A;Normal (60);00036;FORD;6137454
062580704304;UX12A;Normal (60);00036;FORD;759F6M090AA
062580704304;UX12A;Normal (60);00036;FORD;795F6M090 AA
062580704304;UX12A;Normal (60);00036;FORD;795F6M090AA
062580704304;UX12A;Normal (60);00036;FORD;795F6M090BA
062580704304;UX12A;Normal (60);00036;FORD;795F6M090CA
062580704304;UX12A;Normal (60);00036;FORD;84 FF 6M090 B1A
062580704304;UX12A;Normal (60);00036;FORD;84 FF 6M090 B2A
062580704304;UX12A;Normal (60);00036;FORD;84 FF 6M091 BA
062580704304;UX12A;Normal (60);00036;FORD;84FF6M090B1A
062580704304;UX12A;Normal (60);00036;FORD;84FF6M090B2A
062580704304;UX12A;Normal (60);00036;FORD;84FF6M091BA
062580704304;UX12A;Normal (60);00036;FORD;EZD.4
062580704304;UX12A;Normal (60);00036;FORD;EZD.6
062580704304;UX12A;Normal (60);00753;GENERAL MOTORS;88 900 732
062580704304;UX12A;Normal (60);00753;GENERAL MOTORS;90040991
062580704304;UX12A;Normal (60);00753;GENERAL MOTORS;93893050
062580704304;UX12A;Normal (60);00753;GENERAL MOTORS;93893067
062580704304;UX12A;Normal (60);00055;IVECO;71735460
062580704304;UX12A;Normal (60);00084;OPEL;90 040 991
062580704304;UX12A;Normal (60);00088;PEUGEOT;5962.1H
062580704304;UX12A;Normal (60);00093;RENAULT;77 01 414 078
062580704304;UX12A;Normal (60);00093;RENAULT;7701414078
062583003304;UX13A;Normal (60);00074;MERCEDES-BENZ;000.159.00.01
062583003304;UX13A;Normal (60);00088;PEUGEOT;596034
062587001304;UX14A;Normal (60);00021;CITROËN;5962.1Y
062587001304;UX14A;Normal (60);00021;CITROËN;5962.T1
062587001304;UX14A;Normal (60);00036;FORD;910X6M090AA
062587001304;UX14A;Normal (60);00753;GENERAL MOTORS;88900740
062587001304;UX14A;Normal (60);00088;PEUGEOT;5962.J2
062587001304;UX14A;Normal (60);00088;PEUGEOT;5962.OY
062587001304;UX14A;Normal (60);00088;PEUGEOT;5962.T1
062587001304;UX14A;Normal (60);00093;RENAULT;7700734956
062587001304;UX14A;Normal (60);00093;RENAULT;7700855865
062587001304;UX14A;Normal (60);00093;RENAULT;7700856238
062587001304;UX14A;Normal (60);00093;RENAULT;7701349943
062900003304;UX16A;Normal (60);00753;GENERAL MOTORS;88 900 724
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;0001591501
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;0001591601
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;001 159 15 01
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;001 159 16 01
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;001.159.15.01
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;001.159.16.01
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;A 001 159 15 01
062900003304;UX16A;Normal (60);00074;MERCEDES-BENZ;A 001 159 16 01
